Emp Id,Full_Name,Job_Title,Department,Business_Unit,Gender,Ethnicity,Age,Hire_Date,Annual_Salary,Bonus ,Country,City,experience,,,,,,,,,,,bonus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02387,Emily Davis,Sr. Manger,IT,Research & Development,Female,Black,55,08-04-2016,141604.00,15%,United States,Seattle,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full Name,,
E02572,Luna Sanders,Director,Finance,Speciality Products,Female,Caucasian,50,26-10-2006,163099.00,20%,United States,Chicago,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""ms""",,
E04779,Cameron Young,Vice President,Engineering,Manufacturing,Male,Caucasian,63,18-01-2016,180994.00,39%,United States,Seattle,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00501,Melody Ho,Analyst II,Finance,Research & Development,Female,Asian,55,02-12-2007,64494.00,0%,United States,Columbus,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01132,Aiden Bryant,Account Representative,Sales,Manufacturing,Male,Black,47,21-10-2002,70122.00,0%,United States,Columbus,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00556,Grayson Walker,Director,Accounting,Manufacturing,Male,Caucasian,29,19-02-2017,181854.00,29%,United States,Seattle,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00311,Scarlett Figueroa,Business Partner,Human Resources,Speciality Products,Female,Latino,34,21-10-2016,52811.00,0%,United States,Miami,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04378,Ezra Simmons,Network Administrator,IT,Manufacturing,Male,Black,31,07-05-2016,71192.00,0%,United States,Austin,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03251,Ruby Medina,Director,Sales,Manufacturing,Female,Latino,50,18-12-2018,155351.00,20%,United States,Seattle,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03908,Miles Evans,Network Architect,IT,Manufacturing,Male,Caucasian,54,24-10-1994,87216.00,0%,United States,Miami,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01351,Leo Owens,Systems Analyst,IT,Corporate,Male,Caucasian,47,23-04-2020,50069.00,0%,United States,Seattle,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02681,Caroline Owens,Director,IT,Speciality Products,Female,Caucasian,26,26-07-2021,151108.00,22%,United States,Phoenix,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03807,Kennedy Do,Computer Systems Manager,IT,Manufacturing,Female,Asian,42,15-10-2005,67398.00,7%,United States,Phoenix,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00422,Jade Acosta,Development Engineer,Engineering,Research & Development,Female,Latino,47,29-08-2015,68488.00,0%,United States,Seattle,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00265,Mila Vasquez,Quality Engineer,Engineering,Manufacturing,Female,Latino,60,16-07-1998,92932.00,0%,United States,Columbus,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04601,Allison Ayala,Analyst,Finance,Corporate,Female,Latino,36,30-06-2009,43363.00,0%,United States,Austin,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02914,Maria Wilson,Vice President,Engineering,Research & Development,Female,Caucasian,51,14-06-1996,200246.00,34%,United States,Columbus,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03268,Everly Coleman,Vice President,IT,Corporate,Female,Caucasian,48,18-02-2015,194871.00,35%,United States,Columbus,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04290,Hannah Gomez,Technical Architect,IT,Manufacturing,Female,Latino,25,11-05-2021,83934.00,0%,United States,Miami,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03630,Jacob Davis,Director,Accounting,Research & Development,Male,Caucasian,36,03-09-2016,150399.00,28%,United States,Chicago,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03045,Andrew Huynh,Business Partner,Human Resources,Speciality Products,Male,Asian,57,28-04-1997,54051.00,0%,United States,Miami,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04877,Samuel Vega,Analyst II,Marketing,Speciality Products,Male,Latino,37,30-03-2013,69570.00,0%,United States,Miami,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04590,Isaac Sanders,HRIS Analyst,Human Resources,Manufacturing,Male,Caucasian,49,29-03-2001,57606.00,0%,United States,Miami,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01378,Genesis Xiong,System Administrator ,IT,Research & Development,Female,Asian,51,25-02-2012,64170.00,0%,United States,Columbus,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04224,Lucas Ramos,Sr. Business Partner,Human Resources,Speciality Products,Male,Latino,56,21-01-1998,72303.00,0%,United States,Phoenix,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03423,Santiago f Gonzalez,Manager,Sales,Research & Development,Male,Latino,36,26-07-2012,105891.00,7%,United States,Seattle,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01584,Henry Zhu,Vice President,Marketing,Speciality Products,Male,Asian,38,25-08-2021,255230.00,36%,United States,Austin,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00834,Vivian Guzman,Analyst II,Finance,Speciality Products,Female,Latino,53,09-02-2002,58605.00,0%,United States,Phoenix,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04571,Hadley Contreras,Director,Engineering,Corporate,Female,Latino,60,04-01-2017,178502.00,20%,United States,Austin,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00399,Connor Walker,Analyst II,Finance,Manufacturing,Male,Caucasian,30,18-03-2019,54714.00,0%,United States,Columbus,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00836,Addison Roberts,Network Architect,IT,Manufacturing,Female,Caucasian,65,14-05-2018,60985.00,0%,United States,Seattle,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00360,Dylan Thao,Director,Engineering,Manufacturing,Male,Asian,53,22-10-2012,168510.00,29%,United States,Seattle,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02861,Daniel Perry,Enterprise Architect,IT,Research & Development,Male,Caucasian,62,15-04-2001,80921.00,0%,United States,Columbus,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01357,Paisley Hunter,Engineering Manager,Engineering,Research & Development,Female,Caucasian,61,15-01-2010,98110.00,13%,United States,Chicago,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04387,Everleigh White,Network Architect,IT,Speciality Products,Female,Caucasian,59,20-10-2017,86831.00,0%,United States,Phoenix,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03591,Piper Sun,Director,Marketing,Manufacturing,Female,Asian,64,14-02-2011,171217.00,19%,United States,Seattle,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03328,Lucy Johnson,Manager,IT,Research & Development,Female,Caucasian,57,27-04-2020,103058.00,7%,United States,Columbus,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04937,Ian Ngo,Manager,Sales,Speciality Products,Male,Asian,52,07-08-2014,117062.00,7%,United States,Phoenix,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00515,Joseph Vazquez,Sr. Manger,Accounting,Speciality Products,Male,Latino,40,23-01-2019,159031.00,10%,United States,Miami,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03255,Jose Brown,System Administrator ,IT,Speciality Products,Male,Caucasian,43,07-04-2016,67976.00,0%,United States,Seattle,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01711,Benjamin Ford,Analyst II,Finance,Speciality Products,Male,Caucasian,31,22-04-2021,74215.00,0%,United States,Phoenix,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04972,Ivy Daniels,Sr. Manger,Human Resources,Speciality Products,Female,Caucasian,41,26-10-2008,131841.00,13%,United States,Columbus,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04749,Caroline Phan,Sr. Manger,Finance,Corporate,Female,Asian,41,14-03-2004,155004.00,12%,United States,Austin,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02023,Maverick Mehta,Systems Analyst,IT,Manufacturing,Male,Asian,40,30-07-2007,41859.00,0%,United States,Seattle,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03166,Austin Edwards,IT Coordinator,IT,Manufacturing,Male,Black,42,24-09-2006,52733.00,0%,United States,Chicago,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02599,Daniel Huang,Vice President,Human Resources,Corporate,Male,Asian,31,03-09-2015,250953.00,34%,United States,Columbus,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00085,Mason Watson,Sr. Manger,IT,Corporate,Male,Caucasian,46,14-09-2004,130274.00,11%,United States,Chicago,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02108,Madeline Coleman,Sr. Manger,Finance,Research & Development,Female,Caucasian,51,28-04-2006,150758.00,13%,United States,Chicago,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03685,Silas Hunter,Solutions Architect,IT,Corporate,Male,Black,55,04-05-1998,62174.00,0%,United States,Chicago,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01089,Nicholas Brooks,Analyst II,Accounting,Manufacturing,Male,Caucasian,43,20-10-2017,56555.00,0%,United States,Phoenix,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03988,Dominic Thomas,Analyst II,Marketing,Manufacturing,Male,Caucasian,48,28-09-2005,74655.00,0%,United States,Austin,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00401,Wesley Adams,System Administrator ,IT,Corporate,Male,Caucasian,48,11-08-2003,93017.00,0%,United States,Seattle,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02417,Alice Young,Automation Engineer,Engineering,Research & Development,Female,Caucasian,46,24-01-2008,91621.00,0%,United States,Chicago,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00359,Logan Carrillo,Sr. Analyst,Marketing,Research & Development,Male,Latino,33,30-11-2014,91280.00,0%,United States,Miami,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02044,Caroline Alexander,Business Partner,Human Resources,Manufacturing,Female,Black,42,18-09-2020,47071.00,0%,United States,Columbus,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01479,Serenity Bailey,IT Systems Architect,IT,Manufacturing,Female,Caucasian,55,21-11-2011,81218.00,0%,United States,Chicago,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02769,Eliza Adams,Account Representative,Sales,Manufacturing,Female,Caucasian,26,21-11-2021,63137.00,0%,United States,Chicago,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00553,Isla Yoon,Quality Engineer,Engineering,Research & Development,Female,Asian,50,10-05-2013,79388.00,0%,United States,Austin,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03540,Emma Perry,Solutions Architect,IT,Manufacturing,Female,Caucasian,28,22-01-2018,68176.00,0%,United States,Seattle,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02769,Riley Marquez,Sr. Manger,Finance,Research & Development,Female,Latino,39,18-10-2019,122829.00,11%,United States,Chicago,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01807,Matthew Lim,Sr. Analyst,Sales,Research & Development,Male,Asian,52,18-02-1994,99624.00,0%,United States,Seattle,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01762,Maya Ngo,Manager,Sales,Speciality Products,Female,Asian,55,20-10-2012,108686.00,6%,United States,Columbus,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04226,Andrew Moore,Operations Engineer,Engineering,Manufacturing,Male,Caucasian,47,02-01-2001,120628.00,0%,United States,Chicago,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04101,Olivia Harris,Director,Sales,Speciality Products,Female,Caucasian,63,14-06-2020,181216.00,27%,United States,Columbus,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01981,Genesis Banks,Analyst,Finance,Corporate,Female,Caucasian,63,16-03-2012,46081.00,0%,United States,Chicago,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02534,Victoria Johnson,Sr. Manger,Accounting,Corporate,Female,Caucasian,55,28-05-2004,159885.00,12%,United States,Columbus,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01238,Eloise Griffin,Director,Sales,Manufacturing,Female,Caucasian,55,29-10-1995,153271.00,15%,United States,Austin,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01118,Roman Yang,Manager,Human Resources,Manufacturing,Male,Asian,42,12-12-2009,114242.00,8%,United States,Phoenix,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04308,Kai Flores,Development Engineer,Engineering,Manufacturing,Male,Latino,35,23-05-2017,65566.00,0%,United States,Seattle,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02295,Axel Jordan,Analyst,Sales,Corporate,Male,Caucasian,47,28-02-2013,54635.00,0%,United States,Chicago,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04546,Jade Hunter,Cloud Infrastructure Architect,IT,Corporate,Female,Caucasian,42,05-02-2020,96636.00,0%,United States,Columbus,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04217,Lydia Williams,System Administrator ,IT,Manufacturing,Female,Black,35,29-10-2014,91592.00,0%,United States,Chicago,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04645,Elias Ahmed,Vice President,Marketing,Corporate,Male,Asian,57,04-08-2017,183190.00,36%,United States,Chicago,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03880,Samantha Woods,Analyst,Accounting,Speciality Products,Female,Caucasian,56,25-12-2019,54829.00,0%,United States,Phoenix,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04517,Amelia Choi,Manager,Marketing,Speciality Products,Female,Asian,43,11-06-2006,117278.00,9%,United States,Miami,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04639,Luna Taylor,Network Administrator,IT,Manufacturing,Female,Caucasian,47,28-07-2018,87806.00,0%,United States,Seattle,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00465,Dominic Parker,Test Engineer,Engineering,Research & Development,Male,Caucasian,62,04-10-2011,63959.00,0%,United States,Seattle,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04927,Ezekiel Bryant,Sr. Analyst,Finance,Manufacturing,Male,Caucasian,55,19-07-2002,77396.00,0%,United States,Miami,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03799,Natalie Hwang,Sr. Analyst,Finance,Speciality Products,Female,Asian,63,31-12-1999,89523.00,0%,United States,Phoenix,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02633,Allison Roberts,Vice President,Sales,Manufacturing,Female,Black,54,19-08-2000,222224.00,38%,United States,Columbus,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02965,Andrew Do,Sr. Manger,Finance,Research & Development,Male,Asian,43,17-04-2021,146140.00,15%,United States,Seattle,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04345,Eliana Grant,Engineering Manager,Engineering,Speciality Products,Female,Caucasian,64,20-06-1994,109456.00,10%,United States,Chicago,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01132,Gabriella Johnson,Computer Systems Manager,IT,Research & Development,Female,Caucasian,42,01-03-2006,97433.00,5%,United States,Seattle,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02943,Bella Lopez,Sr. Analyst,Marketing,Corporate,Female,Latino,32,12-11-2013,88895.00,0%,United States,Chicago,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03461,Nathan Lau,Business Partner,Human Resources,Research & Development,Male,Asian,35,22-02-2011,43336.00,0%,United States,Austin,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03490,Henry Campos,Sr. Manger,Human Resources,Corporate,Male,Latino,38,27-09-2009,127801.00,15%,United States,Phoenix,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04466,Connor Bell,Network Administrator,IT,Corporate,Male,Black,54,01-04-2000,76352.00,0%,United States,Austin,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03226,Angel Stewart,Vice President,Finance,Corporate,Male,Caucasian,28,22-06-2019,250767.00,38%,United States,Seattle,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04607,Landon Brown,Vice President,Marketing,Corporate,Male,Caucasian,26,27-09-2020,223055.00,30%,United States,Columbus,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02190,Gabriel Carter,Test Engineer,Engineering,Manufacturing,Male,Caucasian,57,18-07-2018,71167.00,0%,United States,Columbus,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00747,Leilani Baker,Technical Architect,IT,Speciality Products,Female,Caucasian,59,04-04-2010,76027.00,0%,United States,Seattle,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01416,Hudson Thompson,Analyst II,Accounting,Manufacturing,Male,Black,30,20-10-2020,67753.00,0%,United States,Phoenix,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01524,Ian Miller,Computer Systems Manager,IT,Corporate,Male,Black,31,13-10-2016,63744.00,8%,United States,Austin,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02801,Santiago f Brooks,Sr. Manger,Sales,Corporate,Male,Black,51,01-09-2000,157487.00,12%,United States,Phoenix,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01952,Everett Lee,Network Administrator,IT,Research & Development,Male,Asian,45,26-02-2010,90770.00,0%,United States,Columbus,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00116,Madelyn Mehta,Analyst,Sales,Speciality Products,Female,Asian,64,28-01-2005,55369.00,0%,United States,Phoenix,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00624,William Watson,Director,Accounting,Speciality Products,Male,Caucasian,41,04-06-2013,167526.00,26%,United States,Miami,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00218,David Desai,Vice President,Sales,Speciality Products,Male,Asian,47,22-11-2016,253249.00,31%,United States,Austin,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01070,Grayson Brown,Vice President,IT,Corporate,Male,Caucasian,38,22-06-2016,249870.00,34%,United States,Chicago,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04925,Athena Jordan,System Administrator ,IT,Manufacturing,Female,Black,42,19-02-2011,72486.00,0%,United States,Seattle,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00403,Liliana Soto,Business Partner,Human Resources,Manufacturing,Female,Latino,58,12-10-2010,43001.00,0%,United States,Austin,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00436,Lincoln Reyes,Computer Systems Manager,IT,Manufacturing,Male,Latino,60,03-08-1998,85120.00,9%,United States,Seattle,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04358,Grayson Soto,Business Partner,Human Resources,Manufacturing,Male,Latino,34,03-08-2015,52200.00,0%,United States,Columbus,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04662,Julia Morris,Sr. Manger,Human Resources,Corporate,Female,Caucasian,60,18-10-2008,150855.00,11%,United States,Phoenix,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01496,Ava Ortiz,Enterprise Architect,IT,Manufacturing,Female,Latino,53,20-07-2004,65702.00,0%,United States,Columbus,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03971,Lillian Chen,Sr. Manger,Marketing,Research & Development,Female,Asian,25,09-04-2020,157057.00,10%,United States,Columbus,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03616,Josiah Lewis,Manager,IT,Research & Development,Male,Caucasian,46,11-08-2021,127559.00,10%,United States,Austin,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00153,Claire Jones,Field Engineer,Engineering,Corporate,Female,Caucasian,39,12-03-2019,62644.00,0%,United States,Seattle,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02960,Nova Hill,Sr. Analyst,Accounting,Manufacturing,Female,Caucasian,56,10-03-2018,90040.00,0%,United States,Chicago,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02140,Naomi Zhao,Vice President,Human Resources,Speciality Products,Female,Asian,45,22-09-2021,201396.00,32%,United States,Miami,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03881,Andrew Reed,System Administrator ,IT,Corporate,Male,Black,28,17-06-2019,65341.00,0%,United States,Miami,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02604,Brooklyn Collins,Sr. Manger,Finance,Corporate,Female,Black,59,27-10-2018,139208.00,11%,United States,Austin,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00864,Samantha Aguilar,Manager,Accounting,Speciality Products,Female,Latino,46,24-04-2010,102636.00,6%,United States,Seattle,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03223,Ethan Joseph,IT Coordinator,IT,Research & Development,Male,Caucasian,45,28-05-2018,49219.00,0%,United States,Columbus,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00364,Matthew Howard,Director,Human Resources,Manufacturing,Male,Caucasian,50,17-10-2021,172180.00,30%,United States,Columbus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03720,Genesis Hunter,Manager,Finance,Corporate,Female,Caucasian,48,22-04-1999,102847.00,5%,United States,Chicago,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03371,Jack Alexander,Vice President,IT,Manufacturing,Male,Caucasian,56,29-05-2006,228822.00,36%,United States,Miami,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02531,Jameson Foster,Analyst,Marketing,Manufacturing,Male,Caucasian,28,18-07-2021,43391.00,0%,United States,Columbus,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02468,Ella Huang,Vice President,Marketing,Corporate,Female,Asian,45,28-02-2016,211637.00,31%,United States,Chicago,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01499,Liam Jordan,Computer Systems Manager,IT,Manufacturing,Male,Caucasian,28,08-08-2020,73255.00,9%,United States,Phoenix,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
